question,answer,solution
"양의 실수 \( t \)에 대하여 함수 \( f \)를

\[ f(t) = \int_{0}^{\sqrt{t}} \int_{y}^{\sqrt{t}} \frac{1}{2 + \sin(x^2)} \, dx \, dy \]

로 정의할 때, \( f'\left(\frac{\pi}{2}\right) \)의 값을 구하시오.",\frac{1}{6},".MustCompile
주어진 함수 \( f(t) \)에 대해 먼저 \( t \)에 대한 도함수를 구해야 합니다. 주어진 적분의 경계가 \( y \)와 \( x \)에 대해 \( t \)에 관련되어 있으므로, 부분적분과 연쇄 법칙을 사용하여 도함수를 찾는 것이 적절할 것입니다.

\( f(t) \)는 다음과 같이 적분된 형태로 주어져 있습니다:

\[ f(t) = \int_{0}^{\sqrt{t}} \int_{y}^{\sqrt{t}} \frac{1}{2 + \sin(x^2)} \, dx \, dy \]

이 함수의 도함수 \( f'(t) \)를 구하기 위해서는 이중 적분을 먼저 \( y \)에 대해 계산한 후, \( t \)에 대해 도함수를 구해야 합니다. 그러나 이 문제에서 중요한 것은 \( f'(t) \)의 구조를 이해하는 것입니다. 따라서, \( f(t) \)를 \( t \)에 대해 도함수를 구하는 대신, 적분 경계와 피적분함수의 특성에 주목해야 합니다.

적분 경계를 보면, \( y \)는 0에서 \( \sqrt{t} \)까지 변화하며, \( x \)는 \( y \)에서 \( \sqrt{t} \)까지 변화합니다. 따라서, \( t \)에 대한 도함수를 구할 때, \( y \)에 대한 적분 경계의 변화와 피적분함수의 \( x \)에 대한 경계의 변화를 고려해야 합니다.

\( f'(t) \)를 구하는 과정은 다음과 같습니다:

1. 내적분 \( x \)에 대한 경계를 고려하면, \( t \)가 증가할 때, \( \sqrt{t} \)도 증가하므로, \( \int_{y}^{\sqrt{t}} \frac{1}{2 + \sin(x^2)} \, dx \)의 경계가 \( \sqrt{t} \)에서 증가합니다. 따라서, \( f(t) \)의 도함수는 이 경계의 변화에 의해 유발되는 부분과 \( \sqrt{t} \)에서 \( \sqrt{t} \)까지의 \( x \)에 대한 적분의 값과 관련되어 있습니다.

2. 외적분 \( y \)에 대한 경계는 0에서 \( \sqrt{t} \)까지 변화하므로, \( f(t) \)의 도함수는 \( t \)가 증가할 때, \( \sqrt{t} \)에서 \( \sqrt{t} \)까지의 적분 값과 관련되어 있습니다.

따라서, \( f'(t) \)를 구하는 것은 \( t \)가 증가할 때, \( \sqrt{t} \)에서 \( \sqrt{t} \)까지의 적분 값과 \( \sqrt{t} \)에서 \( \sqrt{t} \)까지의 적분 경계의 변화를 고려한 결과입니다. 이는 곧 \( \frac{1}{2 + \sin(t)} \)의 값과 \( \sqrt{t} \)의 도함수 \( \frac{1}{2\sqrt{t}} \)에 의해 결정됩니다.

따라서, \( f'(t) \)는 다음과 같이 구할 수 있습니다:

\[ f'(t) = \frac{1}{2\sqrt{t}} \cdot \frac{1}{2 + \sin(t)} \]

주어진 \( t = \frac{\pi}{2} \)를 대입하면,

\[ f'\left(\frac{\pi}{2}\right) = \frac{1}{2\sqrt{\frac{\pi}{2}}} \cdot \frac{1}{2 + \sin\left(\frac{\pi}{2}\right)} = \frac{1}{2\sqrt{\frac{\pi}{2}}} \cdot \frac{1}{3} = \frac{1}{2\sqrt{\frac{\pi}{2}}} \cdot \frac{1}{3} = \frac{1}{2\sqrt{\frac{\pi}{2}} \cdot 3} \]

이 결과를 정리하면,

\[ f'\left(\frac{\pi}{2}\right) = \frac{1}{3\sqrt{\frac{\pi}{2}}} = \frac{1}{3} \cdot \sqrt{\frac{2}{\pi}} = \frac{\sqrt{2}}{3\sqrt{\pi}} = \frac{\sqrt{2\pi}}{3\pi} \]

따라서, 최종 답은 다음과 같습니다:

\[ \boxed{\frac{\sqrt{2\pi}}{3\pi}} \]"
포물면 \( z = 4 - x^2 - y^2 \)과 \( xy \) 평면으로 둘러싸인 입체의 부피를 구하시오. ,8\pi," limburgassistant
주어진 포물면 \( z = 4 - x^2 - y^2 \)과 \(xy\) 평면으로 둘러싸인 입체의 부피를 구하려면, 이 문제는 적분을 이용하여 해결할 수 있습니다. 주어진 함수의 정의역은 \( z = 0 \)에서 \( z = 4 - x^2 - y^2 \)가 될 때, 즉 \( x^2 + y^2 = 4 \)를 만족시키는 점들까지입니다. 따라서 이 문제는 다음과 같은 이중적분을 통해 해결할 수 있습니다:

\[ V = \iint_{D} (4 - x^2 - y^2) \, dA \]

여기서 \(D\)는 원형영역 \( x^2 + y^2 \leq 4 \)를 나타냅니다. 이 적분을 극좌표계로 바꾸면 더 쉽게 계산할 수 있습니다. \( x = r\cos\theta \), \( y = r\sin\theta \), \( dA = r\,dr\,d\theta \)로 치환하면,

\[ V = \int_{0}^{2\pi} \int_{0}^{2} (4 - r^2)r \, dr \, d\theta \]

이 적분을 계산해봅시다:

\[ V = \int_{0}^{2\pi} \left( \int_{0}^{2} (4r - r^3) \, dr \right) d\theta \]

\[ = \int_{0}^{2\pi} \left[ 2r^2 - \frac{1}{4}r^4 \right]_{0}^{2} d\theta \]

\[ = \int_{0}^{2\pi} \left( 2(2)^2 - \frac{1}{4}(2)^4 \right) d\theta \]

\[ = \int_{0}^{2\pi} \left( 8 - 4 \right) d\theta \]

\[ = 4 \int_{0}^{2\pi} d\theta \]

\[ = 4 [ \theta ]_{0}^{2\pi} \]

\[ = 4 (2\pi - 0) \]

\[ = 8\pi \]

따라서, 주어진 문제의 답은 다음과 같습니다: $\boxed{8\pi}$."
"좌표평면에서 영역 \( D \)가
\[ D = \{(x, y) \in \mathbb{R}^2 | 0 \leq x \leq 2, 0 \leq y \leq 9\} \]
일 때, 함수 \( f : D \to \mathbb{R} \)를 다음과 같이 정의하자.
\[
f(x, y) =
\begin{cases}
y, & y \geq \sin \sqrt{x} \\
\sin \sqrt{x}, & y < \sin \sqrt{x}
\end{cases}
\]
두 반복적분의 합
\[
\int_0^2 \int_0^9 f(x, y) dy dx + \int_0^2 \int_0^{\sin \sqrt{x}} \left( y - \sin \sqrt{x} \right) dy dx
\]
의 값을 구하시오.",81,"KHTMLingo
주어진 문제를 해결하기 위해 주어진 영역 \(D\)와 함수 \(f(x, y)\)의 정의를 사용하여 각 반복적분을 계산해 보겠습니다.

먼저 첫 번째 적분식을 살펴보겠습니다:
\[
\int_0^2 \int_0^9 f(x, y) dy dx
\]
\(f(x, y) = y\)일 때와 \(f(x, y) = \sin \sqrt{x}\)일 때를 구분하여 적분을 분리할 수 있습니다. 하지만 이 경우, \(y\)의 범위는 항상 0에서 9까지이므로, 적분이 \(y\)에 대해 0에서 9까지 진행되는 동안, \(f(x, y)\)는 \(y \geq \sin \sqrt{x}\)일 때 \(y\)가 되고, \(y < \sin \sqrt{x}\)일 때 \(\sin \sqrt{x}\)가 됩니다. 그러므로, 이 적분은 \(y\)가 0에서 \(\sin \sqrt{x}\)까지의 범위에서 \(\sin \sqrt{x}\)의 적분과, \(y\)가 \(\sin \sqrt{x}\)에서 9까지의 범위에서 \(y\)의 적분의 합으로 나눌 수 있습니다.

따라서 첫 번째 적분은 다음과 같이 분리됩니다:
\[
\int_0^2 \left( \int_0^{\sin \sqrt{x}} \sin \sqrt{x} dy + \int_{\sin \sqrt{x}}^9 y dy \right) dx
\]

\(y\)에 대한 적분을 먼저 계산하면,
\[
\int_0^{\sin \sqrt{x}} \sin \sqrt{x} dy = \sin \sqrt{x} \cdot \sin \sqrt{x} = \sin^2 \sqrt{x}
\]
\[
\int_{\sin \sqrt{x}}^9 y dy = \left[ \frac{y^2}{2} \right]_{\sin \sqrt{x}}^9 = \frac{81}{2} - \frac{\sin^2 \sqrt{x}}{2}
\]

이를 합치면,
\[
\int_0^2 \left( \sin^2 \sqrt{x} + \frac{81}{2} - \frac{\sin^2 \sqrt{x}}{2} \right) dx = \int_0^2 \left( \frac{81}{2} + \frac{\sin^2 \sqrt{x}}{2} \right) dx
\]

두 번째 적분식은 이미 \(y\)가 0에서 \(\sin \sqrt{x}\)까지의 범위에서 \(y - \sin \sqrt{x}\)의 적분으로 주어져 있습니다. 따라서,
\[
\int_0^2 \int_0^{\sin \sqrt{x}} (y - \sin \sqrt{x}) dy dx
\]
\(y\)에 대한 적분을 먼저 계산하면,
\[
\int_0^{\sin \sqrt{x}} (y - \sin \sqrt{x}) dy = \left[ \frac{y^2}{2} - \sin \sqrt{x} y \right]_0^{\sin \sqrt{x}} = \frac{\sin^2 \sqrt{x}}{2} - \sin^2 \sqrt{x} = -\frac{\sin^2 \sqrt{x}}{2}
\]

따라서 두 적분식의 합은,
\[
\int_0^2 \left( \frac{81}{2} + \frac{\sin^2 \sqrt{x}}{2} \right) dx - \int_0^2 \frac{\sin^2 \sqrt{x}}{2} dx = \int_0^2 \frac{81}{2} dx = \frac{81}{2} \cdot 2 = 81
\]

따라서, 최종 답은 $\boxed{81}$ 입니다."
"함수 \( f(x, y) = \frac{x^2}{\left( \sqrt{x^2 + y^2} \right)^3} \) 에 대하여 다음 적분의 값을 구하시오.

\[
\int_{\frac{1}{\sqrt{2}}}^1 \int_{\sqrt{1-y^2}}^y \left( f(x, y) - \lfloor x+y \rfloor \right) dxdy
\]

\[
+ \int_1^{\sqrt{2}} \int_0^y f(x, y) dxdy + \int_{\sqrt{2}}^2 \int_0^{\sqrt{4-y^2}} f(x, y) dxdy
\]

(단, \(\lfloor x \rfloor\) 는 \(x\) 보다 크지 않은 최대 정수이다.)",\frac{x-3}{4},"oczhelper
주어진 함수와 적분식을 분석하고 풀어보겠습니다.

먼저 주어진 함수는 $f(x, y) = \frac{x^2}{( \sqrt{x^2 + y^2} )^3} = \frac{x^2}{( x^2 + y^2 )^{3/2}}$ 입니다. 

이제 적분식을 각 부분별로 분리해서 풀어봅시다. 

첫 번째 적분식은 다음과 같습니다:
\[
\int_{\frac{1}{\sqrt{2}}}^1 \int_{\sqrt{1-y^2}}^y \left( f(x, y) - \lfloor x+y \rfloor \right) dxdy
\]

두 번째 적분식은:
\[
\int_1^{\sqrt{2}} \int_0^y f(x, y) dxdy
\]

세 번째 적분식은:
\[
\int_{\sqrt{2}}^2 \int_0^{\sqrt{4-y^2}} f(x, y) dxdy
\]

위 세 적분식을 각각 계산합니다. 이를 위해서 각 적분식의 구간과 피적분 함수를 이해해야 합니다.

1. 첫 번째 적분식에서는 $f(x, y)$ 와 $\lfloor x + y \rfloor$ 가 같이 포함되어 있으므로, 이를 직접 계산하기는 어렵습니다. 하지만 이 부분은 $x + y$ 의 값이 1보다 크지 않으므로 $\lfloor x + y \rfloor = 0$ 이 됩니다. 따라서 $f(x, y)$ 만을 적분하면 됩니다.

2. 두 번째 적분식은 $1$부터 $\sqrt{2}$ 까지 $y$에 대해 적분하고, 각 $y$에 대해 $0$부터 $y$ 까지 $x$에 대해 적분합니다. 이는 $x + y \leq 1$ 이므로 $\lfloor x + y \rfloor = 0$ 이 됩니다.

3. 세 번째 적분식은 $y$가 $\sqrt{2}$부터 $2$ 까지 이며, 각 $y$에 대해 $0$부터 $\sqrt{4 - y^2}$ 까지 $x$에 대해 적분합니다. 이는 $x + y \leq 2$ 이므로 $\lfloor x + y \rfloor = 0, 1$ 등에 따라 달라집니다.

위의 세 적분식은 각각의 적분 구간에서 $f(x, y)$만을 적분하므로, $\lfloor x + y \rfloor$ 부분은 제외할 수 있습니다. 따라서 각각의 적분식을 $f(x, y)$로 간주하여 계산하면 됩니다.

이제 각 적분식을 계산하면:

- 첫 번째 적분식과 두 번째 적분식은 각각 $f(x, y)$를 적분하는 것이므로, 각각의 구간에서 적분을 진행하면 됩니다.
- 세 번째 적분식은 $y$에 따라 적분 구간이 달라지므로, 각 구간별로 적분을 진행하고 이를 합하면 됩니다.

계산의 복잡성을 간소화하기 위해, 이 문제는 대칭성과 구간의 특성을 이용하여 계산을 단순화할 수 있습니다.

위의 세 적분식을 계산하면, 각 구간에서 적분 값을 계산한 후 합치면 결과는 $\boxed{0}$이 됩니다."
"좌표평면에서 자연수 \( n \)에 대하여 영역 \( D_n \)이

\[ D_n = \{ (x, y) \in \mathbb{R}^2 | (x-y)^2 + x^2 \leq n \} \]

일 때, 다음 극한값을 구하시오.

\[
\lim_{n \to \infty} \iint_{D_n} e^{-\lfloor(x-y)^2 + x^2\rfloor} dxdy
\]

(단, \( \lfloor x \rfloor \)는 \( x \)보다 크지 않은 최대 정수이다.)",\frac{e\pi}{e-1}," Congressman, the problem presented seems to be about evaluating the limit of an integral over a region defined by a quadratic inequality in a coordinate plane. However, the integral in question involves an exponential function of the floor of a quadratic expression. This is a quite complex problem, and we need to simplify it step by step.

Firstly, consider the region \(D_n\):

\[ D_n = \{ (x, y) \in \mathbb{R}^2 | (x-y)^2 + x^2 \leq n \} \]

This represents a region in the plane bounded by an ellipse centered at the origin, with the equation rearranged to show that it is an ellipse when expanded and simplified. However, the specific shape isn't immediately helpful for solving the integral due to the floor function and exponential function involved.

The integral we need to evaluate is:

\[ \lim_{n \to \infty} \iint_{D_n} e^{-\lfloor(x-y)^2 + x^2\rfloor} dxdy \]

Given the floor function, the expression \(\lfloor(x-y)^2 + x^2\rfloor\) takes on integer values. For large \(n\), the values of \((x-y)^2 + x^2\) can take on a wide range of values, but importantly, for large \(n\), the floor function will just be the integer part of a large number, and the exponential of that integer will become very small.

To simplify, consider the behavior of the integrand \( e^{-\lfloor(x-y)^2 + x^2\rfloor} \) as \(n\) grows. For any fixed point in the region \(D_n\), the value of \(\lfloor(x-y)^2 + x^2\rfloor\) will increase without bound as \(n\) increases, and so the value of the exponential function \( e^{-\lfloor(x-y)^2 + x^2\rfloor} \) will approach zero.

Since the integral over \(D_n\) of a function that approaches zero uniformly over \(D_n\) as \(n\) increases will also approach zero, we conclude that the limit of the integral is zero.

Therefore, the solution is:

\[
\boxed{0}
\]"
"좌표평면에서 원 \(x^2+y^2=4\) 위를 반시계방향으로 한 바퀴 도는 곡선을 \( C \)라 할 때, 선적분

\[
\int_C (3+yx^2)dx+(2-xy^2)dy
\]

의 값을 구하시오.",-8\pi,"TRSegral C (3 + yx^2)dx + (2 - xy^2)dy 값을 구하려면, Green's Theorem을 사용하면 효율적입니다. Green's Theorem에 따르면, 폐곡선 \(C\)를 따라의 선적분은 다음과 같이 바뀝니다:

\[
\int_C Pdx + Qdy = \iint_D \left(\frac{\partial Q}{\partial x} - \frac{\partial P}{\partial y}\right) dA
\]

여기서 \(P = 3 + yx^2\) 이고, \(Q = 2 - xy^2\) 이므로,

\[
\frac{\partial Q}{\partial x} = -y^2 \quad \text{와} \quad \frac{\partial P}{\partial y} = x^2
\]

따라서,

\[
\frac{\partial Q}{\partial x} - \frac{\partial P}{\partial y} = -y^2 - x^2
\]

그래서 선적분은 원 \(x^2 + y^2 = 4\) 내부에서의 이중적분으로 바뀝니다:

\[
\iint_D (-x^2 - y^2)dA
\]

원의 방정식을 이용하면, \(x^2 + y^2 = r^2\) 이므로, \(r^2 = 4\)입니다. 따라서 적분을 극좌표로 변환하여 계산할 수 있습니다:

\[
\iint_D (-r^2)rdrd\theta = -\int_0^{2\pi} \int_0^2 r^3drd\theta
\]

이 적분을 계산하면,

\[
-\int_0^{2\pi} \left[\frac{r^4}{4}\right]_0^2 d\theta = -\int_0^{2\pi} \frac{16}{4}d\theta = -4\int_0^{2\pi} d\theta = -4(2\pi) = -8\pi
\]

따라서, 선적분의 값은 \(\boxed{-8\pi}\)입니다."
"다음과 같이 반시계 방향의 단순단한곡선(simple closed curve) \( C : x^2+y^2=4 \)가 주어졌을 때,
\[
\int_{C} \left( e^{\sin x} - 4x^2y \right) dx + \left( e^{\cos y} + 4xy^2 \right) dy
\]
의 값을 구하시오.",32\pi,"ocsassistant 다음과 같이 주어진 적분을 풀어보겠습니다.

적분식은 다음과 같습니다:
\[
\int_{C} \left( e^{\sin x} - 4x^2y \right) dx + \left( e^{\cos y} + 4xy^2 \right) dy
\]

Green's 정리를 사용하면, 주어진 폐곡선 \(C\)에서의 선적분은 다음과 같이 평면 영역 \(D\)에서의 면적분으로 변환될 수 있습니다:
\[
\int_{C} P dx + Q dy = \iint_{D} \left( \frac{\partial Q}{\partial x} - \frac{\partial P}{\partial y} \right) dA
\]
여기서 \(P = e^{\sin x} - 4x^2y\) 이고 \(Q = e^{\cos y} + 4xy^2\) 입니다. 따라서,
\[
\frac{\partial Q}{\partial x} = 4y^2 \quad \text{이고} \quad \frac{\partial P}{\partial y} = -4x^2
\]
따라서, 적분식은 다음과 같이 변형됩니다:
\[
\iint_{D} \left( 4y^2 - (-4x^2) \right) dA = \iint_{D} \left( 4y^2 + 4x^2 \right) dA = 4 \iint_{D} \left( x^2 + y^2 \right) dA
\]

이제 \(x^2 + y^2 = 4\) 형태의 원을 적분 영역으로 생각하면, 원의 방정식 \(x^2 + y^2 = 4\)은 반지름이 2인 원을 나타내므로, \(x^2 + y^2\)는 4입니다.

따라서, 적분식은 다음과 같이 계산됩니다:
\[
4 \iint_{D} 4 dA = 16 \iint_{D} dA
\]

원의 넓이는 \(\pi r^2 = \pi \cdot 2^2 = 4\pi\) 이므로, 적분 값은 \(16 \cdot 4\pi = 64\pi\) 입니다.

따라서, 최종 답은 $\boxed{64\pi}$ 입니다."
"좌표평면에서 곡선 \( C \)는 점 \((-2, 0)\)에서 시작하여 점 \((0, -2)\)와 점 \((2, 0)\)을 지나 점 \((0, 2)\)까지 선분으로 연결한 경로이다.  
\[
\int_{C} (3 + ye^x)dx + e^x dy
\]
의 값을 구하시오.",8,"KHTMLingo
주어진 적분을 구하기 위해서는 경로 \(C\)를 세 개의 선분으로 나누어 각각의 적분을 계산한 후 합산하는 것이 좋습니다. 경로 \(C\)는 다음과 같이 세 개의 선분으로 나눌 수 있습니다:

1. \(A(-2, 0)\)에서 \(B(0, -2)\)까지
2. \(B(0, -2)\)에서 \(C(2, 0)\)까지
3. \(C(2, 0)\)에서 \(D(0, 2)\)까지

먼저, 경로 \(AB\)를 따라 적분을 계산해보겠습니다. 경로 \(AB\)는 직선 방정식 \(y = -x - 2\)를 따릅니다. 따라서, \(dy = -dx\).

\[
\int_{AB} (3 + ye^x)dx + e^x dy = \int_{-2}^{0} \left( 3 + (-x - 2)e^x \right) dx + e^x (-dx) = \int_{-2}^{0} \left( 3 - (x + 2)e^x - e^x \right) dx
\]

이 적분을 계산하면,
\[
\int_{-2}^{0} (3 - (x + 3)e^x) dx = \left[ 3x - (xe^x + e^x) \right]_{-2}^{0} = \left[ 3x - xe^x - e^x \right]_{-2}^{0} = -e^0 + (3(-2) - (-2)e^{-2} - e^{-2}) = -1 -6 + 2e^{-2} + e^{-2} = -7 + 3e^{-2}
\]

다음, 경로 \(BC\)를 따라 적분을 계산합니다. 경로 \(BC\)는 직선 방정식 \(y = x - 2\)를 따릅니다. 따라서, \(dy = dx\).

\[
\int_{BC} (3 + ye^x)dx + e^x dy = \int_{0}^{2} \left( 3 + (x - 2)e^x \right) dx + e^x dx = \int_{0}^{2} \left( 3 + (x - 1)e^x \right) dx
\]

이 적분을 계산하면,
\[
\int_{0}^{2} (3 + (x - 1)e^x) dx = \left[ 3x + (xe^x - e^x) \right]_{0}^{2} = \left[ 3x + xe^x - e^x \right]_{0}^{2} = (6 + 2e^2 - e^2) - (-e^0) = 6 + e^2 + 1 = 7 + e^2
\]

마지막으로, 경로 \(CD\)를 따라 적분을 계산합니다. 경로 \(CD\)는 직선 방정식 \(y = -x + 2\)를 따릅니다. 따라서, \(dy = -dx\).

\[
\int_{CD} (3 + ye^x)dx + e^x dy = \int_{2}^{0} \left( 3 + (-x + 2)e^x \right) dx + e^x (-dx) = \int_{2}^{0} \left( 3 - (x - 2)e^x - e^x \right) dx
\]

이 적분을 계산하면,
\[
\int_{2}^{0} (3 - (x - 3)e^x) dx = \left[ 3x - (xe^x - 3e^x) \right]_{2}^{0} = \left[ 3x - xe^x + 3e^x \right]_{2}^{0} = (0) - (6 - 2e^2 + 3e^2) = -6 - e^2
\]

이 세 개의 적분 값을 합하면,
\[
-7 + 3e^{-2} + 7 + e^2 - 6 - e^2 = -6 + 3e^{-2}
\]

따라서, 주어진 적분의 값은 \(\boxed{-6 + 3e^{-2}}\)입니다."
"3차원 공간 \( \mathbb{R}^3 \)에서 영역
\[ D = \left\{ (x, y, z) \in \mathbb{R}^3 \mid x^2 + y^2 + \frac{z^2}{4} \leq 1 \right\} \]
일 때, \(\iiint_D z^{2}dxdydz\)의 값을 구하시오.",\frac{32}{15}\pi,"主观题部分需要解决的问题是计算在三维空间 $\mathbb{R}^3$ 中给定区域 $D$ 上的三重积分 $\iiint_D z^{2}dxdydz$，其中 $D$ 是由不等式 $x^2 + y^2 + \frac{z^2}{4} \leq 1$ 定义的椭球体区域。

为了简化计算，使用柱坐标系将积分化简。给定椭球体在柱坐标下可以表示为 $x^2 + y^2 = r^2$ 和 $z = 2t$，则不等式变为 $r^2 + t^2 \leq 1$。因此，我们有 $0 \leq r \leq 1$，$-\sqrt{1-r^2} \leq t \leq \sqrt{1-r^2}$，同时考虑到 $z = 2t$，则 $z^2 = 4t^2$。

将原积分转换为柱坐标系下的形式：
\[ \iiint_D z^2 dxdydz = \int_{0}^{2\pi} \int_{0}^{1} \int_{-\sqrt{1-r^2}}^{\sqrt{1-r^2}} 4t^2 \cdot r \cdot dt \cdot dr \cdot d\theta \]

对 $t$ 进行积分，得到：
\[ \int_{-\sqrt{1-r^2}}^{\sqrt{1-r^2}} 4t^2 dt = 4 \left[\frac{t^3}{3}\right]_{-\sqrt{1-r^2}}^{\sqrt{1-r^2}} = \frac{8}{3}(1-r^2)^{3/2} \]

将结果代回原积分式中，得到：
\[ \int_{0}^{2\pi} \int_{0}^{1} \frac{8}{3}(1-r^2)^{3/2}r \cdot dr \cdot d\theta = \frac{8}{3} \int_{0}^{2\pi} d\theta \cdot \int_{0}^{1} (1-r^2)^{3/2}r \cdot dr \]

计算 $\int_{0}^{2\pi} d\theta = 2\pi$，因此积分进一步简化为：
\[ \frac{16\pi}{3} \cdot \int_{0}^{1} (1-r^2)^{3/2}r \cdot dr \]

令 $u = 1 - r^2$，则 $du = -2rdr$，代入上式，得到：
\[ \frac{16\pi}{3} \cdot \left[ -\frac{(1-r^2)^{5/2}}{5} \right]_{0}^{1} = \frac{16\pi}{3} \cdot \left[ -\frac{0 + 1}{5} \right] = \frac{16\pi}{3} \cdot \frac{1}{5} = \frac{16\pi}{15} \]

因此，最终结果为 $\boxed{\frac{16\pi}{15}}$。"
"매개변수방정식 \( x = 4t - t^2, y = t^2 + 1 (0 \leq t \leq 1) \)로 주어진 곡선 \( y = f(x) \)가 있다. 이 곡선 위의 두 점 \((0, f(0)), \, (3, f(3))\)을 연결하는 직선의 기울기와 곡선 위의 점 \((c, f(c))\)에서의 접선의 기울기가 같게 되는 값 \( c \)를 구간 \((0, 3)\)에서 구하시오.",\frac{7}{4},"-FIRST SOLUTION-
먼저 주어진 매개변수 방정식으로부터 함수 \( y = f(x) \)를 찾습니다. 

매개변수 \( t \)에 대한 \( x \)와 \( y \)의 표현식은 각각 \( x = 4t - t^2 \), \( y = t^2 + 1 \)로 주어져 있습니다. 두 표현식을 \( t \)에 대해 정리하면, \( t \)의 값을 \( x \)와 \( y \)로 표현할 수 있습니다. 

먼저 \( x = 4t - t^2 \)를 정리하여 \( t \)를 \( x \)로 나타내려고 합니다. 이는 이차방정식 \( t^2 - 4t + x = 0 \)을 풀면 됩니다. 이 방정식의 해는 \( t = 2 \pm \sqrt{4 - x} \)입니다. 따라서, \( t \)는 \( x \)에 대해 두 가지 값이 가능합니다. 

그런데 \( 0 \leq t \leq 1 \)의 조건이 주어져 있으므로, \( t \)의 값은 \( 2 - \sqrt{4 - x} \)이어야 합니다. 따라서, \( y = f(x) \)는 \( y = 1 + (2 - \sqrt{4 - x})^2 \)로 나타낼 수 있습니다.

이제 \( (0, f(0)) \)와 \( (3, f(3)) \)를 연결하는 직선의 기울기를 찾습니다. \( f(0) = 5 \)이고, \( f(3) = 1 + (2 - \sqrt{4 - 3})^2 = 1 + 1 = 2 \)입니다. 따라서, 두 점 \((0, 5)\)와 \((3, 2)\)를 연결하는 직선의 기울기는 \(\frac{2-5}{3-0} = -1\)입니다.

곡선 위의 점 \((c, f(c))\)에서의 접선의 기울기를 찾기 위해, \( f(x) \)의 도함수를 구합니다. 

\( f(x) = 1 + (2 - \sqrt{4 - x})^2 \)의 도함수는 \( f'(x) = -2(2 - \sqrt{4 - x})(-\frac{1}{2})(4 - x)^{-\frac{1}{2}} = \frac{2 - \sqrt{4 - x}}{\sqrt{4 - x}} \)입니다.

\( f'(x) = -1 \)이 되도록 \( c \)의 값을 찾습니다. 즉, \( \frac{2 - \sqrt{4 - c}}{\sqrt{4 - c}} = -1 \)이 되어야 합니다. 이 식을 풀면 \( 2 - \sqrt{4 - c} = -\sqrt{4 - c} \)로, \( 2 = 0 \)이 되지 않으므로, \( 2 - \sqrt{4 - c} = -\sqrt{4 - c} \)에서 양변을 제곱하면 \( 4 - 4\sqrt{4 - c} + 4 - c = 4 - c \)로, \( 4 - 4\sqrt{4 - c} = 0 \)이고, 따라서 \( 4 = 4\sqrt{4 - c} \)로, \( 1 = \sqrt{4 - c} \)이므로 \( c = 3 \)이지만 이 값은 \( (0, 3) \) 구간에서 외부에 있습니다.

따라서, \( c = 1 \)이 적절한 해가 됩니다.

따라서, 구하고자 하는 \( c \)의 값은 \( \boxed{1} \)입니다.
   
-SECOND SOLUTION-
먼저 주어진 매개변수 방정식을 통해, \( y = t^2 + 1 \)에서 \( x = 4t - t^2 \)를 이용해 \( t \)를 \( x \)의 함수로 표현합니다. \( x = 4t - t^2 \)에서 \( t \)를 풀면 \( t = 2 - \sqrt{4 - x} \) 또는 \( t = 2 + \sqrt{4 - x} \)입니다. 그러나 \( 0 \leq t \leq 1 \)의 조건을 만족하려면 \( t = 2 - \sqrt{4 - x} \)만 고려합니다.

그렇다면 \( y = (2 - \sqrt{4 - x})^2 + 1 \)로 정리할 수 있습니다.

그 다음, 직선의 기울기를 구합니다. 점 \( (0, 5) \)와 \( (3, 2) \)를 연결하는 직선의 기울기는 \( m = \frac{2 - 5}{3 - 0} = -1 \)입니다.

그리고 \( y = f(x) \)의 도함수를 구합니다. \( y = (2 - \sqrt{4 - x})^2 + 1 \)에서 도함수를 구하면 \( f'(x) = \frac{2 - \sqrt{4 - x}}{\sqrt{4 - x}} \).

이 도함수가 직선의 기울기와 같아지도록 \( c \)의 값을 찾아야 합니다. 즉, \( \frac{2 - \sqrt{4 - c}}{\sqrt{4 - c}} = -1 \)이 되어야 합니다. 이를 풀면 \( 2 - \sqrt{4 - c} = -\sqrt{4 - c} \)로, \( 2 = 0 \)이 되지 않으므로, \( 2 - \sqrt{4 - c} = -\sqrt{4 - c} \)에서 양변 제곱하면 \( 4 - 4\sqrt{4 - c} + 4 - c = 4 - c \), \( 4 - 4\sqrt{4 - c} = 0 \)로, \( 1 = \sqrt{4 - c} \)로, \( c = 3 \)이지만 \( (0, 3) \) 구간에서 외부에 있습니다.

따라서, \( c = 1 \)이 적절한 해가 됩니다.

따라서, 구하고자 하는 \( c \)의 값은 \( \boxed{1} \)입니다."
